Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
490000,1.3984965,111.68181818181819,13.667815,253.82954275303265,253.82954275303265,1.0
500000,1.3982488,109.23333333333333,13.907362,253.47110874917772,253.47110874917772,1.0
510000,1.3981355,111.28089887640449,13.312063,240.87303407515367,240.87303407515367,1.0
520000,1.3971267,113.47560975609755,14.069646,278.88414489387014,278.88414489387014,1.0
530000,1.3966368,116.63636363636364,15.036076,256.6044939177927,256.6044939177927,1.0
540000,1.3963333,126.06172839506173,14.077128,299.1699970743619,299.1699970743619,1.0
550000,1.3961505,120.3974358974359,14.648558,312.4961994207358,312.4961994207358,1.0
560000,1.395585,137.24,14.342515,329.25999900311234,329.25999900311234,1.0
570000,1.3951284,123.11392405063292,15.10037,309.1794872285846,309.1794872285846,1.0
580000,1.3947769,130.47435897435898,15.529975,299.54358893107525,299.54358893107525,1.0
590000,1.3944619,118.27058823529411,16.47667,302.59294098387744,302.59294098387744,1.0
600000,1.3939415,128.80555555555554,14.880744,333.0444453602864,333.0444453602864,1.0
610000,1.3933142,123.75903614457832,17.155571,289.48192780626465,289.48192780626465,1.0
620000,1.3921621,146.77941176470588,15.000987,378.4897025797297,378.4897025797297,1.0
630000,1.3904878,136.7123287671233,16.422518,343.41756394908236,343.41756394908236,1.0
640000,1.390137,130.69736842105263,16.510756,346.96266437768935,346.96266437768935,1.0
650000,1.3894808,146.98529411764707,16.82607,371.856521896694,371.856521896694,1.0
660000,1.3890814,149.90769230769232,17.21244,343.5609373729676,343.5609373729676,1.0
670000,1.3881283,150.27941176470588,17.409498,354.0558833037229,354.0558833037229,1.0
680000,1.3876123,128.67605633802816,19.50716,368.18750106263906,368.18750106263906,1.0
690000,1.3860358,134.35443037974684,20.286726,346.179746531233,346.179746531233,1.0
700000,1.3859439,145.8507462686567,17.855562,370.0492493102132,370.0492493102132,1.0
710000,1.3855933,132.03947368421052,20.363733,373.5210525691509,373.5210525691509,1.0
720000,1.3853254,136.04166666666666,20.11746,419.1833321911593,419.1833321911593,1.0
730000,1.3834438,142.6,19.38087,385.28714454876524,385.28714454876524,1.0
740000,1.3832217,132.3815789473684,20.762894,384.44868113875,384.44868113875,1.0
750000,1.3809534,133.20289855072463,19.514677,382.04057917063653,382.04057917063653,1.0
760000,1.3809184,147.013698630137,20.504221,377.82777518706604,377.82777518706604,1.0
770000,1.3805243,132.97142857142856,23.692196,371.9457093757178,371.9457093757178,1.0
780000,1.3805327,149.9,23.066738,361.87910483043584,361.87910483043584,1.0
790000,1.3807774,130.41558441558442,24.60257,355.2333293253625,355.2333293253625,1.0
800000,1.3807772,124.6,23.398104,375.1912501133978,375.1912501133978,1.0
810000,1.3789216,134.83333333333334,23.447075,413.06666548881265,413.06666548881265,1.0
820000,1.3788129,132.8421052631579,23.76869,396.00133236656586,396.00133236656586,1.0
830000,1.3770888,133.54929577464787,26.196175,379.6624983153823,379.6624983153823,1.0
840000,1.3768557,129.11111111111111,26.908611,365.4862493062392,365.4862493062392,1.0
850000,1.3754941,131.97297297297297,25.78323,399.1364873592314,399.1364873592314,1.0
860000,1.3751608,132.10526315789474,26.716576,388.0311684490411,388.0311684490411,1.0
870000,1.3746643,129.95945945945945,27.957365,392.4918916130791,392.4918916130791,1.0
880000,1.3745211,129.36708860759492,29.190489,413.48987344312894,413.48987344312894,1.0
890000,1.3741593,140.66666666666666,27.491179,431.1057957523111,431.1057957523111,1.0
900000,1.3740218,143.890625,27.039768,422.78253848720635,422.78253848720635,1.0
910000,1.3734287,151.66666666666666,26.07164,409.2374957278371,409.2374957278371,1.0
920000,1.3731359,129.71052631578948,30.516666,394.8249984588474,394.8249984588474,1.0
930000,1.3720919,128.24,31.526659,406.80526101648024,406.80526101648024,1.0
940000,1.3714875,133.18571428571428,29.096651,436.17142406191147,436.17142406191147,1.0
950000,1.3710368,155.06153846153848,29.84713,456.05077481166677,456.05077481166677,1.0
960000,1.3706869,145.01388888888889,31.68126,424.41944096154634,424.41944096154634,1.0
970000,1.3704853,136.83333333333334,35.013245,415.69999922129017,415.69999922129017,1.0
980000,1.3702863,143.76923076923077,33.588783,423.35384802932924,423.35384802932924,1.0
990000,1.3703637,147.43835616438355,36.808537,414.58888609707355,414.58888609707355,1.0
1000000,1.3704492,136.63013698630138,37.923306,409.7999963373558,409.7999963373558,1.0
1010000,1.3695787,130.90666666666667,37.851513,417.19341921571055,417.19341921571055,1.0
1020000,1.3682557,137.32394366197184,38.73882,419.1507031619549,419.1507031619549,1.0
1030000,1.3678615,132.47368421052633,39.263195,416.4236827131949,416.4236827131949,1.0
1040000,1.3670676,134.65753424657535,37.834934,425.6095848388664,425.6095848388664,1.0
1050000,1.3670753,130.65384615384616,39.609806,427.56794656622105,427.56794656622105,1.0
1060000,1.3671131,135.04054054054055,39.208607,418.5722211731805,418.5722211731805,1.0
1070000,1.3671135,121.0875,39.882797,413.1975263783961,413.1975263783961,1.0
1080000,1.3670889,122.67469879518072,41.21488,392.333731885775,392.333731885775,1.0
1090000,1.3672448,120.16867469879519,39.846596,406.64337092135327,406.64337092135327,1.0
1100000,1.367895,118.15853658536585,40.60403,387.65059983658506,387.65059983658506,1.0
1110000,1.3678416,119.05952380952381,39.430134,390.19276891532076,390.19276891532076,1.0
1120000,1.3673918,131.17105263157896,40.679626,432.2947349171889,432.2947349171889,1.0
1130000,1.367347,120.47560975609755,40.6065,406.4963826984167,406.4963826984167,1.0
1140000,1.3667678,132.78666666666666,39.36427,423.7608059706116,423.7608059706116,1.0
1150000,1.3667449,124.65853658536585,41.65801,415.312653882594,415.312653882594,1.0
1160000,1.3658448,125.50649350649351,41.40883,431.5862476730719,431.5862476730719,1.0
1170000,1.3658448,129.44594594594594,43.58569,429.76532858153183,429.76532858153183,1.0
1180000,1.3655486,135.18309859154928,43.443943,420.4408445893459,420.4408445893459,1.0
1190000,1.3655417,155.60294117647058,42.692932,438.3000005538117,438.3000005538117,1.0
1200000,1.3642462,135.91666666666666,44.664993,427.85616259909654,427.85616259909654,1.0
1210000,1.3640417,134.86486486486487,44.285316,438.397292196952,438.397292196952,1.0
1220000,1.3628631,132.01351351351352,47.01491,439.6851321272552,439.6851321272552,1.0
1230000,1.3626128,132.41095890410958,47.947136,430.35616556136574,430.35616556136574,1.0
1240000,1.3629359,155.53030303030303,43.527523,503.7621161858692,503.7621161858692,1.0
1250000,1.3630447,159.6451612903226,44.373985,493.07048665194725,493.07048665194725,1.0
1260000,1.36204,145.8695652173913,43.42649,496.1885683390711,496.1885683390711,1.0
1270000,1.3616564,148.75757575757575,45.457855,482.68181263463515,482.68181263463515,1.0
1280000,1.3609211,135.37333333333333,42.48604,465.8013632164834,465.8013632164834,1.0
1290000,1.3605978,151.8923076923077,42.142075,524.3134282212426,524.3134282212426,1.0
1300000,1.360213,153.11666666666667,42.747593,521.5850008532404,521.5850008532404,1.0
1310000,1.3600005,155.2753623188406,40.891,537.8941115473999,537.8941115473999,1.0
1320000,1.3592583,149.04761904761904,40.01498,543.8093682930339,543.8093682930339,1.0
1330000,1.3587157,145.38571428571427,46.875843,484.634279473871,484.634279473871,1.0
1340000,1.3580371,144.97014925373134,45.10793,513.8772695343378,513.8772695343378,1.0
1350000,1.3574064,147.47826086956522,47.00183,537.227138089495,537.227138089495,1.0
1360000,1.3575126,153.58333333333334,44.38453,538.9116621692975,538.9116621692975,1.0
1370000,1.3576506,167.984126984127,43.37177,549.8476143400111,549.8476143400111,1.0
1380000,1.357099,158.0625,44.56003,534.0609372565523,534.0609372565523,1.0
1390000,1.3562775,142.75806451612902,45.297226,525.2774125397686,525.2774125397686,1.0
1400000,1.3561076,154.67164179104478,50.182373,542.2492243143229,542.2492243143229,1.0
1410000,1.3558058,152.62857142857143,51.19865,492.57221788209347,492.57221788209347,1.0
1420000,1.3557705,154.45901639344262,46.96244,540.6557331004592,540.6557331004592,1.0
1430000,1.355683,163.96774193548387,47.68089,514.0596700233798,514.0596700233798,1.0
1440000,1.3556098,147.92424242424244,50.13451,534.2833279205316,534.2833279205316,1.0
1450000,1.3553892,162.484375,47.214077,555.4126959121417,555.4126959121417,1.0
1460000,1.3552979,153.33333333333334,49.454952,577.2499948972836,577.2499948972836,1.0
1470000,1.3549246,153.8030303030303,48.762787,552.9606042824911,552.9606042824911,1.0
1480000,1.3547752,151.93846153846152,54.485214,558.4799952979271,558.4799952979271,1.0
1490000,1.353993,159.25396825396825,51.479492,523.3476169816558,523.3476169816558,1.0
1500000,1.3539346,165.43859649122808,51.229874,555.3263092267148,555.3263092267148,1.0
1510000,1.3531624,163.86885245901638,52.86674,589.6573732641876,589.6573732641876,1.0
1520000,1.3531067,161.625,53.879505,551.4749913103878,551.4749913103878,1.0
1530000,1.3522891,158.94915254237287,52.535133,555.7898255995775,555.7898255995775,1.0
1540000,1.3522563,154.68115942028984,53.136333,562.2911690712414,562.2911690712414,1.0
1550000,1.35105,149.3939393939394,55.32127,558.7029807069408,558.7029807069408,1.0
1560000,1.35105,145.11764705882354,54.980946,521.8970091440784,521.8970091440784,1.0
1570000,1.3509004,142.7,55.297516,586.4563381386475,586.4563381386475,1.0
1580000,1.3508971,149.1846153846154,57.16277,568.4184536490303,568.4184536490303,1.0
1590000,1.3504287,153.11940298507463,55.072357,570.086355751211,570.086355751211,1.0
1600000,1.3503616,148.84615384615384,56.010864,548.2242374163911,548.2242374163911,1.0
1610000,1.3494548,145.08695652173913,58.69947,557.9463738531306,557.9463738531306,1.0
1620000,1.3492793,146.29850746268656,56.76004,558.0671603021337,558.0671603021337,1.0
1630000,1.3484784,148.08955223880596,57.3771,536.9492540208262,536.9492540208262,1.0
1640000,1.3482488,153.16666666666666,56.72271,599.1712072383274,599.1712072383274,1.0
1650000,1.347295,152.765625,57.45089,563.1390569135547,563.1390569135547,1.0
1660000,1.3468977,152.74242424242425,59.745026,589.3681746703205,589.3681746703205,1.0
1670000,1.3462703,156.640625,57.75689,628.0499921152368,628.0499921152368,1.0
1680000,1.3459246,158.66666666666666,60.23588,596.5699953856567,596.5699953856567,1.0
1690000,1.3450705,161.15254237288136,60.043655,628.9525381177664,628.9525381177664,1.0
1700000,1.3445207,165.2153846153846,59.761787,603.3230708489051,603.3230708489051,1.0
1710000,1.3438348,157.41935483870967,61.006203,604.100003254029,604.100003254029,1.0
1720000,1.343258,157.625,64.560356,587.4343695901334,587.4343695901334,1.0
1730000,1.3421522,152.15873015873015,63.94711,646.8745998352293,646.8745998352293,1.0
1740000,1.3410532,155.04615384615386,63.57646,572.0138421031145,572.0138421031145,1.0
1750000,1.3405045,146.85507246376812,62.188747,575.2260818308678,575.2260818308678,1.0
1760000,1.3397943,145.83333333333334,62.788307,602.2287808584445,602.2287808584445,1.0
1770000,1.3393208,160.015625,63.253452,618.9238029169658,618.9238029169658,1.0
1780000,1.3384635,139.72857142857143,67.80214,555.422528809225,555.422528809225,1.0
1790000,1.338267,153.43076923076924,65.71438,638.4317439207955,638.4317439207955,1.0
1800000,1.3378886,146.44117647058823,63.156387,628.5128556609154,628.5128556609154,1.0
1810000,1.3377843,150.0,66.856,631.724235167106,631.724235167106,1.0
1820000,1.3375092,157.47619047619048,66.39595,639.4484291113913,639.4484291113913,1.0
1830000,1.3372846,152.95238095238096,66.26077,592.9999971379127,592.9999971379127,1.0
1840000,1.3363364,149.38805970149255,66.33039,629.5701456608167,629.5701456608167,1.0
1850000,1.3361679,160.859375,64.80947,632.168253404044,632.168253404044,1.0
1860000,1.3353807,157.65,67.36225,609.1081973988502,609.1081973988502,1.0
1870000,1.3353059,150.11940298507463,66.19627,618.1417886343465,618.1417886343465,1.0
1880000,1.3345903,152.11940298507463,66.31741,623.5955179107946,623.5955179107946,1.0
1890000,1.3345621,145.19402985074626,69.87793,617.9151465459304,617.9151465459304,1.0
1900000,1.3338643,162.5,69.65288,634.9031717417732,634.9031717417732,1.0
1910000,1.3338352,154.32835820895522,72.46409,601.2322557503658,601.2322557503658,1.0
1920000,1.3330395,153.76190476190476,69.60558,674.2402974912035,674.2402974912035,1.0
1930000,1.3330395,157.0,69.28443,630.6841253470334,630.6841253470334,1.0
1940000,1.3320818,156.5593220338983,66.063354,601.6775846946342,601.6775846946342,1.0
1950000,1.3320332,174.75,70.96738,654.5950842568132,654.5950842568132,1.0
1960000,1.330822,150.1076923076923,69.32117,601.3784559332407,601.3784559332407,1.0
1970000,1.3306485,152.8235294117647,70.01869,660.1852902195909,660.1852902195909,1.0
1980000,1.3302568,151.04545454545453,75.8058,618.6599992988201,618.6599992988201,1.0
1990000,1.3301946,155.59016393442624,76.57709,628.6354846162421,628.6354846162421,1.0
2000000,1.3290368,164.12698412698413,69.74705,661.4730128901346,661.4730128901346,1.0
2010000,1.3286932,162.19672131147541,72.43173,677.7262323215359,677.7262323215359,1.0
2020000,1.3282174,164.55737704918033,74.2052,651.5383309205373,651.5383309205373,1.0
2030000,1.3280468,151.875,72.46915,652.9650739644255,652.9650739644255,1.0
2040000,1.3281826,155.24193548387098,76.408646,685.1093718092889,685.1093718092889,1.0
2050000,1.328243,164.9655172413793,72.34762,696.8672349905146,696.8672349905146,1.0
2060000,1.3275012,160.6060606060606,71.68386,663.8303031542084,663.8303031542084,1.0
2070000,1.3270093,157.36065573770492,74.23232,690.4508221986108,690.4508221986108,1.0
2080000,1.3263134,158.5151515151515,72.96416,694.5757573402741,694.5757573402741,1.0
2090000,1.3257746,153.11111111111111,70.40647,663.6857115499794,663.6857115499794,1.0
2100000,1.3253623,152.35384615384615,74.15299,660.8815406418763,660.8815406418763,1.0
2110000,1.3249663,159.1904761904762,73.166504,676.1285741193191,676.1285741193191,1.0
2120000,1.3247073,161.63492063492063,77.04554,686.5317492054569,686.5317492054569,1.0
2130000,1.3244112,157.61290322580646,72.96363,665.0983612839071,665.0983612839071,1.0
2140000,1.324313,166.04918032786884,73.1674,672.1918037379863,672.1918037379863,1.0
2150000,1.3241818,158.1451612903226,74.85202,672.4111087224077,672.4111087224077,1.0
2160000,1.3238188,162.33333333333334,73.87059,723.112963075991,723.112963075991,1.0
2170000,1.3231887,171.25,73.993835,656.0135565612276,656.0135565612276,1.0
2180000,1.3231148,173.0655737704918,79.04866,706.016391470784,706.016391470784,1.0
2190000,1.3229765,162.54098360655738,77.7196,710.5819664949277,710.5819664949277,1.0
2200000,1.3230389,160.79365079365078,76.641945,686.0984386131167,686.0984386131167,1.0
2210000,1.3232129,164.47540983606558,79.76208,721.5583296954632,721.5583296954632,1.0
2220000,1.3232102,165.95,77.38609,752.2245925899412,752.2245925899412,1.0
2230000,1.3231813,166.41379310344828,82.70096,748.037928827107,748.037928827107,1.0
2240000,1.3230958,160.06349206349208,83.26315,709.4126961496141,709.4126961496141,1.0
2250000,1.3224907,157.70967741935485,83.01872,688.8196655531399,688.8196655531399,1.0
2260000,1.3224342,170.36206896551724,79.77907,749.4254219985362,749.4254219985362,1.0
2270000,1.3219013,167.06666666666666,82.37201,723.6525462346815,723.6525462346815,1.0
2280000,1.3218759,164.40625,83.00967,719.0096806960721,719.0096806960721,1.0
2290000,1.3210366,171.51785714285714,79.50343,765.0068992078304,765.0068992078304,1.0
2300000,1.3209904,163.01612903225808,83.99832,740.7311481511007,740.7311481511007,1.0
2310000,1.3193419,167.140350877193,79.14687,742.9694877236576,742.9694877236576,1.0
2320000,1.3193418,159.85714285714286,85.30121,718.9935496718653,718.9935496718653,1.0
2330000,1.3185331,155.91935483870967,88.845985,2329.891892415862,2329.891892415862,1.0
2340000,1.3184841,160.3548387096774,80.25808,718.6112922237766,718.6112922237766,1.0
2350000,1.318413,172.79310344827587,85.03862,786.3338961803307,786.3338961803307,1.0
2360000,1.3184049,170.66666666666666,83.65817,775.3633372792353,775.3633372792353,1.0
2370000,1.318068,171.140350877193,83.22719,768.7400019905784,768.7400019905784,1.0
2380000,1.3179988,158.9047619047619,87.345276,717.9396835584489,717.9396835584489,1.0
2390000,1.3179134,163.0,80.28007,762.8333351498559,762.8333351498559,1.0
2400000,1.3178856,169.96428571428572,83.721954,777.796429497855,777.796429497855,1.0
2410000,1.3173958,182.52727272727273,86.72844,752.6690963354978,752.6690963354978,1.0
2420000,1.3171952,167.26666666666668,89.8173,745.1300016125043,745.1300016125043,1.0
2430000,1.3167896,171.2,84.64478,774.918647121575,774.918647121575,1.0
2440000,1.316576,164.05,84.55442,756.765571849268,756.765571849268,1.0
2450000,1.3157367,170.3728813559322,89.42685,793.5189687794652,793.5189687794652,1.0
2460000,1.3152583,167.22413793103448,87.106445,809.3086247148699,809.3086247148699,1.0
2470000,1.3147478,178.16071428571428,82.069016,780.2087773105554,780.2087773105554,1.0
2480000,1.3143046,163.0,88.965576,760.0016694645087,760.0016694645087,1.0
2490000,1.3140486,169.45,85.84077,763.9813545497798,763.9813545497798,1.0
2500000,1.3138077,181.65454545454546,85.09641,823.1803645576749,823.1803645576749,1.0
2510000,1.3133557,161.9672131147541,89.53265,778.5000097292368,778.5000097292368,1.0
2520000,1.3127824,173.5,85.59445,2610.84816005826,2610.84816005826,1.0
2530000,1.3127565,171.89285714285714,83.409485,792.7017219107727,792.7017219107727,1.0
2540000,1.3127345,167.91666666666666,86.13115,779.9033408626914,779.9033408626914,1.0
2550000,1.312219,173.26315789473685,90.93529,771.7947392003578,771.7947392003578,1.0
2560000,1.3112699,172.86206896551724,90.72753,795.6275923632343,795.6275923632343,1.0
2570000,1.3109137,172.42372881355934,90.415504,793.4827615988665,793.4827615988665,1.0
2580000,1.3099825,170.80701754385964,87.0144,768.5017277228421,768.5017277228421,1.0
2590000,1.3097634,170.70689655172413,88.780685,801.2086231364258,801.2086231364258,1.0
2600000,1.3090293,170.31034482758622,93.88796,787.4034558986796,787.4034558986796,1.0
2610000,1.3090007,163.9,94.21725,782.2016976041309,782.2016976041309,1.0
2620000,1.3088381,176.49122807017545,85.5689,768.0258646250285,768.0258646250285,1.0
2630000,1.3087181,178.94736842105263,87.645515,795.56607652562,795.56607652562,1.0
2640000,1.3077134,167.3859649122807,94.49784,778.0965559266765,778.0965559266765,1.0
2650000,1.3076115,173.54237288135593,93.43744,807.4586279047974,807.4586279047974,1.0
2660000,1.3061564,190.1153846153846,90.9696,862.9698175468816,862.9698175468816,1.0
2670000,1.3061239,177.375,90.76367,826.4581873113459,826.4581873113459,1.0
2680000,1.3052156,173.82758620689654,86.93478,820.4186516454664,820.4186516454664,1.0
2690000,1.3052156,174.33928571428572,88.19813,793.553574903203,793.553574903203,1.0
2700000,1.3039988,192.6078431372549,85.387344,807.8380114984512,807.8380114984512,1.0
2710000,1.3039443,185.2962962962963,84.64337,828.8854615991766,828.8854615991766,1.0
2720000,1.3032072,171.54237288135593,93.01811,819.7508519529287,819.7508519529287,1.0
2730000,1.3031471,178.5818181818182,96.2256,2706.6555639306703,2706.6555639306703,1.0
2740000,1.3024445,184.44444444444446,97.2559,883.3872762506659,883.3872762506659,1.0
2750000,1.3023231,183.3272727272727,97.8584,808.7218284000049,808.7218284000049,1.0
2760000,1.3016869,177.63636363636363,102.98734,843.3054598461498,843.3054598461498,1.0
2770000,1.3015214,185.0909090909091,99.601776,866.8345466266979,866.8345466266979,1.0
2780000,1.3007718,171.28070175438597,98.877686,780.0807013357418,780.0807013357418,1.0
2790000,1.3005027,182.85185185185185,101.47422,886.0962968049226,886.0962968049226,1.0
2800000,1.2997761,195.54901960784315,101.057884,2903.911829518337,2903.911829518337,1.0
2810000,1.2994087,191.97916666666666,97.3028,907.8562569965919,907.8562569965919,1.0
2820000,1.2993389,198.0,100.25079,853.5962304416693,853.5962304416693,1.0
2830000,1.2993032,199.59615384615384,98.07089,857.8215720326293,857.8215720326293,1.0
2840000,1.2989212,183.22641509433961,106.57025,837.4629730107607,837.4629730107607,1.0
2850000,1.2985841,184.6727272727273,104.20026,2710.1255438111043,2710.1255438111043,1.0
2860000,1.2981777,179.8490566037736,106.745766,859.1792447648521,859.1792447648521,1.0
2870000,1.2978094,197.68627450980392,105.95165,2806.7294166158226,2806.7294166158226,1.0
2880000,1.2972608,185.48,104.74577,859.5775592731578,859.5775592731578,1.0
2890000,1.2966462,196.54716981132074,105.68364,872.9018579395832,872.9018579395832,1.0
2900000,1.2961347,198.80769230769232,110.277016,2863.263557871947,2863.263557871947,1.0
2910000,1.2953742,207.20833333333334,104.07094,912.951069141956,912.951069141956,1.0
2920000,1.295047,187.96226415094338,107.784004,832.1870427904306,832.1870427904306,1.0
2930000,1.2944258,188.9,111.96867,937.477558992347,937.477558992347,1.0
2940000,1.2940683,198.58,109.01055,891.9058880724159,891.9058880724159,1.0
2950000,1.2931768,180.375,115.26876,815.2071490968976,815.2071490968976,1.0
2960000,1.2930309,202.59183673469389,107.15382,949.6224477193794,949.6224477193794,1.0
2970000,1.2925255,185.01785714285714,116.19932,941.1018257834695,941.1018257834695,1.0
2980000,1.292394,202.22448979591837,108.76526,942.8200071716309,942.8200071716309,1.0
2990000,1.2918303,189.43396226415095,114.72867,950.6037798467672,950.6037798467672,1.0
3000000,1.2916996,187.41509433962264,110.12094,904.3886878006863,904.3886878006863,1.0
3010000,1.2909338,182.36363636363637,112.83873,844.5148164798264,844.5148164798264,1.0
3020000,1.2908908,183.11320754716982,114.9997,898.8759284478923,898.8759284478923,1.0
3030000,1.2903692,185.80769230769232,114.37413,890.3000018046453,890.3000018046453,1.0
3040000,1.2903396,183.56140350877192,112.94812,894.1875002793968,894.1875002793968,1.0
3050000,1.2893627,183.90740740740742,113.17539,2731.1545223734597,2731.1545223734597,1.0
3060000,1.2893627,195.07843137254903,115.08421,937.7300028383731,937.7300028383731,1.0
3070000,1.2897408,193.40816326530611,115.86263,931.405997056961,931.405997056961,1.0
3080000,1.2897613,205.70212765957447,109.497116,962.9000012418057,962.9000012418057,1.0
3090000,1.2893862,211.6,113.72631,943.6265302239632,943.6265302239632,1.0
3100000,1.2893258,191.1153846153846,116.19536,917.3038484958502,917.3038484958502,1.0
3110000,1.2886037,185.68627450980392,115.659966,2820.6539085629183,2820.6539085629183,1.0
3120000,1.2884501,202.8235294117647,109.64421,949.343998977691,949.343998977691,1.0
3130000,1.2881513,185.6153846153846,118.25558,939.578849205604,939.578849205604,1.0
3140000,1.2880746,187.60377358490567,109.48964,888.3388929035929,888.3388929035929,1.0
3150000,1.2874328,197.6153846153846,117.118614,965.4730817429148,965.4730817429148,1.0
3160000,1.2871449,188.4,117.86763,919.5060059204698,919.5060059204698,1.0
3170000,1.2867085,193.88679245283018,113.28357,947.1358491727766,947.1358491727766,1.0
3180000,1.2864568,193.68,115.48852,928.526002407074,928.526002407074,1.0
3190000,1.2856807,198.17307692307693,114.97476,948.3211608116443,948.3211608116443,1.0
3200000,1.2851403,192.54716981132074,117.49172,932.6679289655865,932.6679289655865,1.0
3210000,1.2848512,197.20408163265307,115.49445,956.2653064192558,956.2653064192558,1.0
3220000,1.2846143,190.56603773584905,114.44052,904.026415099794,904.026415099794,1.0
3230000,1.2843697,200.32,118.56611,5065.353062408311,5065.353062408311,1.0
3240000,1.2840984,191.6346153846154,114.89727,934.5679298256928,934.5679298256928,1.0
3250000,1.2839012,188.27450980392157,122.45263,917.827454510857,917.827454510857,1.0
3260000,1.2836081,198.09803921568627,120.74839,895.1313747331208,895.1313747331208,1.0
3270000,1.2833027,191.01960784313727,125.16995,950.4117668306126,950.4117668306126,1.0
3280000,1.282692,195.30188679245282,123.32472,2830.8207282030357,2830.8207282030357,1.0
3290000,1.2824944,184.47169811320754,128.99222,884.871153585756,884.871153585756,1.0
3300000,1.2820352,178.8181818181818,127.77825,898.7464323299272,898.7464323299272,1.0
